# == pyFAI calibration ==
# Distance Sample to Detector: 0.9084140734515469 m
# PONI: 1.891e-01, 2.398e-01 m
# Rotations: 0.085177 0.004888 0.000005 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 911.730 mm
# Center: x=943.315, y=1125.594 pix
# Tilt: 4.888 deg  TiltPlanRot: 176.711 deg
# 
# Detector Pilatus 300kw	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 8.856e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> b_toney_lab6_th3_scan1_0008.xy
#       2th_deg             I 
  1.366577e+01    1.085713e+01
  1.367095e+01    1.095716e+01
  1.367612e+01    1.092300e+01
  1.368129e+01    1.074045e+01
  1.368647e+01    1.054711e+01
  1.369164e+01    1.047244e+01
  1.369681e+01    1.045946e+01
  1.370198e+01    1.053820e+01
  1.370716e+01    1.048647e+01
  1.371233e+01    1.057496e+01
  1.371750e+01    1.056790e+01
  1.372268e+01    1.062142e+01
  1.372785e+01    1.058661e+01
  1.373302e+01    1.067867e+01
  1.373820e+01    1.061192e+01
  1.374337e+01    1.066286e+01
  1.374854e+01    1.069937e+01
  1.375371e+01    1.079886e+01
  1.375889e+01    1.076238e+01
  1.376406e+01    1.072578e+01
  1.376923e+01    1.074268e+01
  1.377441e+01    1.064282e+01
  1.377958e+01    1.056210e+01
  1.378475e+01    1.051886e+01
  1.378992e+01    1.059290e+01
  1.379510e+01    1.060313e+01
  1.380027e+01    1.066848e+01
  1.380544e+01    1.054287e+01
  1.381062e+01    1.052516e+01
  1.381579e+01    1.044061e+01
  1.382096e+01    1.032429e+01
  1.382614e+01    1.044755e+01
  1.383131e+01    1.063904e+01
  1.383648e+01    1.075411e+01
  1.384165e+01    1.070302e+01
  1.384683e+01    1.053964e+01
  1.385200e+01    1.040507e+01
  1.385717e+01    1.039895e+01
  1.386235e+01    1.048055e+01
  1.386752e+01    1.048804e+01
  1.387269e+01    1.052221e+01
  1.387787e+01    1.049572e+01
  1.388304e+01    1.034918e+01
  1.388821e+01    1.035853e+01
  1.389338e+01    1.048987e+01
  1.389856e+01    1.050433e+01
  1.390373e+01    1.049202e+01
  1.390890e+01    1.039086e+01
  1.391408e+01    1.038395e+01
  1.391925e+01    1.045828e+01
  1.392442e+01    1.057254e+01
  1.392959e+01    1.063073e+01
  1.393477e+01    1.067560e+01
  1.393994e+01    1.053330e+01
  1.394511e+01    1.074368e+01
  1.395029e+01    1.073572e+01
  1.395546e+01    1.084784e+01
  1.396063e+01    1.058165e+01
  1.396581e+01    1.044036e+01
  1.397098e+01    1.042048e+01
  1.397615e+01    1.061210e+01
  1.398132e+01    1.056887e+01
  1.398650e+01    1.041569e+01
  1.399167e+01    1.033522e+01
  1.399684e+01    1.032686e+01
  1.400202e+01    1.026795e+01
  1.400719e+01    1.037946e+01
  1.401236e+01    1.037391e+01
  1.401753e+01    1.035187e+01
  1.402271e+01    1.037100e+01
  1.402788e+01    1.039171e+01
  1.403305e+01    1.032583e+01
  1.403823e+01    1.045398e+01
  1.404340e+01    1.052197e+01
  1.404857e+01    1.047936e+01
  1.405375e+01    1.056112e+01
  1.405892e+01    1.057547e+01
  1.406409e+01    1.054086e+01
  1.406926e+01    1.042049e+01
  1.407444e+01    1.038248e+01
  1.407961e+01    1.032057e+01
  1.408478e+01    1.030930e+01
  1.408996e+01    1.045527e+01
  1.409513e+01    1.039515e+01
  1.410030e+01    1.018902e+01
  1.410547e+01    1.009682e+01
  1.411065e+01    1.011281e+01
  1.411582e+01    1.027696e+01
  1.412099e+01    1.034270e+01
  1.412617e+01    1.038473e+01
  1.413134e+01    1.032413e+01
  1.413651e+01    1.028831e+01
  1.414169e+01    1.023629e+01
  1.414686e+01    1.019602e+01
  1.415203e+01    1.028481e+01
  1.415720e+01    1.029130e+01
  1.416238e+01    1.026436e+01
  1.416755e+01    1.008432e+01
  1.417272e+01    1.001583e+01
  1.417790e+01    9.939105e+00
  1.418307e+01    1.001971e+01
  1.418824e+01    9.963554e+00
  1.419342e+01    1.002851e+01
  1.419859e+01    1.013273e+01
  1.420376e+01    1.021522e+01
  1.420893e+01    1.023771e+01
  1.421411e+01    1.021870e+01
  1.421928e+01    1.028674e+01
  1.422445e+01    1.030283e+01
  1.422963e+01    1.020447e+01
  1.423480e+01    1.019783e+01
  1.423997e+01    1.019967e+01
  1.424514e+01    1.023222e+01
  1.425032e+01    1.004950e+01
  1.425549e+01    9.854343e+00
  1.426066e+01    9.769117e+00
  1.426584e+01    9.791295e+00
  1.427101e+01    1.001550e+01
  1.427618e+01    1.013627e+01
  1.428136e+01    1.024909e+01
  1.428653e+01    1.012480e+01
  1.429170e+01    1.011325e+01
  1.429687e+01    1.006266e+01
  1.430205e+01    1.025207e+01
  1.430722e+01    1.021404e+01
  1.431239e+01    1.009210e+01
  1.431757e+01    1.007033e+01
  1.432274e+01    1.018232e+01
  1.432791e+01    1.028736e+01
  1.433308e+01    1.018069e+01
  1.433826e+01    1.006437e+01
  1.434343e+01    1.001124e+01
  1.434860e+01    1.011301e+01
  1.435378e+01    1.018364e+01
  1.435895e+01    1.025112e+01
  1.436412e+01    1.031937e+01
  1.436930e+01    1.017239e+01
  1.437447e+01    9.914530e+00
  1.437964e+01    9.851462e+00
  1.438481e+01    9.937915e+00
  1.438999e+01    1.004115e+01
  1.439516e+01    1.006104e+01
  1.440033e+01    1.016109e+01
  1.440551e+01    1.021206e+01
  1.441068e+01    1.028976e+01
  1.441585e+01    1.020969e+01
  1.442102e+01    1.016602e+01
  1.442620e+01    1.001023e+01
  1.443137e+01    1.019049e+01
  1.443654e+01    1.038025e+01
  1.444172e+01    1.032642e+01
  1.444689e+01    1.023588e+01
  1.445206e+01    1.034597e+01
  1.445724e+01    1.042105e+01
  1.446241e+01    1.023032e+01
  1.446758e+01    1.005234e+01
  1.447275e+01    1.015405e+01
  1.447793e+01    1.014309e+01
  1.448310e+01    1.001833e+01
  1.448827e+01    1.010277e+01
  1.449345e+01    1.023832e+01
  1.449862e+01    1.010722e+01
  1.450379e+01    1.005263e+01
  1.450896e+01    1.028592e+01
  1.451414e+01    1.050843e+01
  1.451931e+01    1.019512e+01
  1.452448e+01    9.895512e+00
  1.452966e+01    9.836577e+00
  1.453483e+01    9.620232e+00
  1.454000e+01    9.447269e+00
  1.454518e+01    9.582078e+00
  1.455035e+01    9.855000e+00
  1.455552e+01    1.011192e+01
  1.456069e+01    1.025036e+01
  1.456587e+01    1.022974e+01
  1.457104e+01    1.014311e+01
  1.457621e+01    9.874632e+00
  1.458139e+01    9.790844e+00
  1.458656e+01    9.910162e+00
  1.459173e+01    1.017733e+01
  1.459691e+01    1.021416e+01
  1.460208e+01    9.941096e+00
  1.460725e+01    9.657987e+00
  1.461242e+01    9.670576e+00
  1.461760e+01    1.004209e+01
  1.462277e+01    1.007228e+01
  1.462794e+01    9.912754e+00
  1.463312e+01    9.649406e+00
  1.463829e+01    9.723489e+00
  1.464346e+01    9.556043e+00
  1.464863e+01    9.657116e+00
  1.465381e+01    9.739549e+00
  1.465898e+01    9.546064e+00
  1.466415e+01    9.659584e+00
  1.466933e+01    9.928065e+00
  1.467450e+01    1.018045e+01
  1.467967e+01    1.000476e+01
  1.468485e+01    9.818667e+00
  1.469002e+01    9.927773e+00
  1.469519e+01    9.952117e+00
  1.470036e+01    1.013177e+01
  1.470554e+01    9.898212e+00
  1.471071e+01    9.750343e+00
  1.471588e+01    9.800366e+00
  1.472106e+01    9.763514e+00
  1.472623e+01    9.814248e+00
  1.473140e+01    9.617096e+00
  1.473657e+01    9.689046e+00
  1.474175e+01    9.853002e+00
  1.474692e+01    1.007217e+01
  1.475209e+01    9.944838e+00
  1.475727e+01    9.647499e+00
  1.476244e+01    9.729049e+00
  1.476761e+01    9.833302e+00
  1.477279e+01    9.990780e+00
  1.477796e+01    9.805380e+00
  1.478313e+01    9.725900e+00
  1.478830e+01    9.618321e+00
  1.479348e+01    9.727227e+00
  1.479865e+01    9.643392e+00
  1.480382e+01    9.872937e+00
  1.480900e+01    9.814366e+00
  1.481417e+01    1.002077e+01
  1.481934e+01    9.896589e+00
  1.482451e+01    9.676507e+00
  1.482969e+01    9.481459e+00
  1.483486e+01    9.994806e+00
  1.484003e+01    1.032304e+01
  1.484521e+01    1.022327e+01
  1.485038e+01    9.902837e+00
  1.485555e+01    9.795982e+00
  1.486073e+01    9.800825e+00
  1.486590e+01    9.887390e+00
  1.487107e+01    9.894874e+00
  1.487624e+01    9.687056e+00
  1.488142e+01    9.796713e+00
  1.488659e+01    9.618339e+00
  1.489176e+01    9.863716e+00
  1.489694e+01    9.862538e+00
  1.490211e+01    9.928479e+00
  1.490728e+01    9.703750e+00
  1.491246e+01    9.878505e+00
  1.491763e+01    9.906320e+00
  1.492280e+01    1.028815e+01
  1.492797e+01    1.039504e+01
  1.493315e+01    1.026302e+01
  1.493832e+01    9.769932e+00
  1.494349e+01    9.622334e+00
  1.494867e+01    9.351510e+00
  1.495384e+01    9.353303e+00
  1.495901e+01    9.372557e+00
  1.496418e+01    9.663604e+00
  1.496936e+01    9.416368e+00
  1.497453e+01    9.482989e+00
  1.497970e+01    9.893353e+00
  1.498488e+01    1.052379e+01
  1.499005e+01    1.037064e+01
  1.499522e+01    1.036520e+01
  1.500040e+01    1.008412e+01
  1.500557e+01    1.016584e+01
  1.501074e+01    1.005956e+01
  1.501591e+01    9.900234e+00
  1.502109e+01    9.875376e+00
  1.502626e+01    1.094091e+01
  1.503143e+01    1.221865e+01
  1.503661e+01    1.238756e+01
  1.504178e+01    1.200523e+01
  1.504695e+01    1.118215e+01
  1.505212e+01    1.055575e+01
  1.505730e+01    1.024142e+01
  1.506247e+01    1.020436e+01
  1.506764e+01    1.017491e+01
  1.507282e+01    9.842033e+00
  1.507799e+01    9.930570e+00
  1.508316e+01    9.919656e+00
  1.508834e+01    9.628038e+00
  1.509351e+01    9.586358e+00
  1.509868e+01    1.006408e+01
  1.510385e+01    1.054657e+01
  1.510903e+01    1.056669e+01
  1.511420e+01    1.064969e+01
  1.511937e+01    1.024474e+01
  1.512455e+01    9.963120e+00
  1.512972e+01    9.872897e+00
  1.513489e+01    9.970844e+00
  1.514006e+01    9.679898e+00
  1.514524e+01    9.301473e+00
  1.515041e+01    9.139773e+00
  1.515558e+01    9.853473e+00
  1.516076e+01    1.040071e+01
  1.516593e+01    1.068749e+01
  1.517110e+01    1.031990e+01
  1.517628e+01    9.292308e+00
  1.518145e+01    9.261313e+00
  1.518662e+01    1.015566e+01
  1.519179e+01    1.113660e+01
  1.519697e+01    1.032710e+01
  1.520214e+01    1.030818e+01
  1.520731e+01    1.099964e+01
  1.521249e+01    1.135481e+01
  1.521766e+01    1.075760e+01
  1.522283e+01    9.999159e+00
  1.522800e+01    1.070867e+01
  1.523318e+01    1.186578e+01
  1.523835e+01    1.207865e+01
  1.524352e+01    1.216864e+01
  1.524870e+01    1.232834e+01
  1.525387e+01    1.374403e+01
  1.525904e+01    1.643785e+01
